id_combi,id_segmento_calle,codigo_calle,nombre_calle,tipo_calle,id_edge,num_edges,edge,geom_wkt
13132051002046_342,305814,V1313210017,AVENIDA PADRE HURTADO NORTE,AVENIDA,2,6,"[-70.55048037776513, -33.38547433803304]","POLYGON((-70.55048037776513 -33.38547433803304, -70.55023719081444 -33.385977502451496, -70.5499383475366 -33.38587585299867, -70.55018153597454 -33.38537268911656, -70.55048037776513 -33.38547433803304))"
13132051002046_342,305814,V1313210017,AVENIDA PADRE HURTADO NORTE,AVENIDA,3,6,"[-70.55053938636345, -33.38535190589429]","POLYGON((-70.55053938636345 -33.38535190589429, -70.55048037776513 -33.38547433803304, -70.55018141894597 -33.38537293159012, -70.55024042790667 -33.3852504995815, -70.55053938636345 -33.38535190589429))"
13132051002046_345,305814,V1313210017,AVENIDA PADRE HURTADO NORTE,AVENIDA,2,5,"[-70.55048037776513, -33.38547433803304]","POLYGON((-70.55048037776513 -33.38547433803304, -70.55023719081444 -33.385977502451496, -70.5499383475366 -33.38587585299867, -70.55018153597454 -33.38537268911656, -70.55048037776513 -33.38547433803304))"
13132051002046_348,305814,V1313210017,AVENIDA PADRE HURTADO NORTE,AVENIDA,4,4,"[-70.55053938636345, -33.38535190589429]","POLYGON((-70.55053938636345 -33.38535190589429, -70.55039007672829 -33.385661718594456, -70.5500911142388 -33.385560318417035, -70.55024042479099 -33.38525050604617, -70.55053938636345 -33.38535190589429))"
13132051002046_351,307699,V1313210332,LAS HUALTATAS,CALLE,2,6,"[-70.55140484580559, -33.386798684416995]","POLYGON((-70.55140484580559 -33.386798684416995, -70.5517481685595 -33.386941270677035, -70.55160509349481 -33.38718371195166, -70.55126176998861 -33.387041125321815, -70.55140484580559 -33.386798684416995))"
13132051002046_351,307699,V1313210332,LAS HUALTATAS,CALLE,3,6,"[-70.55106688746972, -33.38665759097662]","POLYGON((-70.55106688746972 -33.38665759097662, -70.55140484580559 -33.386798684416995, -70.55126117025277 -33.38704087559195, -70.5509232111794 -33.386899781785836, -70.55106688746972 -33.38665759097662))"
13132051002046_373,307699,V1313210332,LAS HUALTATAS,CALLE,2,8,"[-70.55140484580559, -33.386798684416995]","POLYGON((-70.55140484580559 -33.386798684416995, -70.5517481685595 -33.386941270677035, -70.55160509349481 -33.38718371195166, -70.55126176998861 -33.387041125321815, -70.55140484580559 -33.386798684416995))"
13132051002046_373,307699,V1313210332,LAS HUALTATAS,CALLE,3,8,"[-70.55106688746972, -33.38665759097662]","POLYGON((-70.55106688746972 -33.38665759097662, -70.55140484580559 -33.386798684416995, -70.55126117025277 -33.38704087559195, -70.5509232111794 -33.386899781785836, -70.55106688746972 -33.38665759097662))"
13132051002046_373,307699,V1313210332,LAS HUALTATAS,CALLE,4,8,"[-70.55093098887963, -33.38660160145267]","POLYGON((-70.55093098887963 -33.38660160145267, -70.55106688746972 -33.38665759097662, -70.55092473298963 -33.38690041293913, -70.55078883409993 -33.386844423269835, -70.55093098887963 -33.38660160145267))"
13132051002046_381,306594,V1313210062,VITACURA,AVENIDA,4,4,"[-70.55273700961632, -33.38442619389939]","POLYGON((-70.55273700961632 -33.38442619389939, -70.55253942021889 -33.38435153927677, -70.55267184048009 -33.384104876111486, -70.55286942941518 -33.38417953053892, -70.55273700961632 -33.38442619389939))"
13132051002046_387,305814,V1313210017,AVENIDA PADRE HURTADO NORTE,AVENIDA,1,7,"[-70.55061001786751, -33.3852063308708]","POLYGON((-70.55061001786751 -33.3852063308708, -70.55048037776513 -33.38547433803304, -70.55018157161459 -33.385372615406965, -70.5503112125088 -33.385104608530604, -70.55061001786751 -33.3852063308708))"
13132051002046_387,305811,V1313210017,AVENIDA PADRE HURTADO NORTE,AVENIDA,2,7,"[-70.55067528495354, -33.38507120716931]","POLYGON((-70.55067528495354 -33.38507120716931, -70.55061001786751 -33.3852063308708, -70.55031115146835 -33.38510473481136, -70.55037641895389 -33.38496961125379, -70.55067528495354 -33.38507120716931))"
13132051002046_387,305814,V1313210017,AVENIDA PADRE HURTADO NORTE,AVENIDA,7,7,"[-70.55048037776513, -33.38547433803304]","POLYGON((-70.55048037776513 -33.38547433803304, -70.55039007672829 -33.385661718594456, -70.55009111220312 -33.385560322641076, -70.55018141379459 -33.385372942278835, -70.55048037776513 -33.38547433803304))"
13132051002046_399,307699,V1313210332,LAS HUALTATAS,CALLE,1,6,"[-70.55093098887963, -33.38660160145267]","POLYGON((-70.55093098887963 -33.38660160145267, -70.55106688746972 -33.38665759097662, -70.55092473298963 -33.38690041293913, -70.55078883409993 -33.386844423269835, -70.55093098887963 -33.38660160145267))"
13132051002046_399,307699,V1313210332,LAS HUALTATAS,CALLE,6,6,"[-70.55106688746972, -33.38665759097662]","POLYGON((-70.55106688746972 -33.38665759097662, -70.55140484580559 -33.38679793789145, -70.55126178050367 -33.38704038316263, -70.55092382142722 -33.3869000358838, -70.55106688746972 -33.38665759097662))"
13132051002046_401,307699,V1313210332,LAS HUALTATAS,CALLE,1,7,"[-70.55140484580559, -33.386798684416995]","POLYGON((-70.55140484580559 -33.386798684416995, -70.55156577834649 -33.38686587168909, -70.55142210243967 -33.38710806274379, -70.55126116954759 -33.38704087529753, -70.55140484580559 -33.386798684416995))"
13132051002046_401,307752,V1313210332,LAS HUALTATAS,CALLE,6,7,"[-70.5518930078463, -33.387001739125076]","POLYGON((-70.5518930078463 -33.387001739125076, -70.55193502912087 -33.38701890917055, -70.55179381845711 -33.38726211851897, -70.55175179708932 -33.38724494842889, -70.5518930078463 -33.387001739125076))"
13132051002046_401,307699,V1313210332,LAS HUALTATAS,CALLE,7,7,"[-70.55156577834649, -33.38686587168909]","POLYGON((-70.55156577834649 -33.38686587168909, -70.5518930078463 -33.387001739125076, -70.55174996225652 -33.38724419266375, -70.55142273203954 -33.38710832487538, -70.55156577834649 -33.38686587168909))"
13132051002046_419,307699,V1313210332,LAS HUALTATAS,CALLE,1,9,"[-70.55140484580559, -33.386798684416995]","POLYGON((-70.55140484580559 -33.386798684416995, -70.5517481685595 -33.386941270677035, -70.55160509349481 -33.38718371195166, -70.55126176998861 -33.387041125321815, -70.55140484580559 -33.386798684416995))"
13132051002046_419,307699,V1313210332,LAS HUALTATAS,CALLE,2,9,"[-70.55106688746972, -33.38665759097662]","POLYGON((-70.55106688746972 -33.38665759097662, -70.55140484580559 -33.386798684416995, -70.55126117025277 -33.38704087559195, -70.5509232111794 -33.386899781785836, -70.55106688746972 -33.38665759097662))"
13132051002046_419,307699,V1313210332,LAS HUALTATAS,CALLE,3,9,"[-70.55093098887963, -33.38660160145267]","POLYGON((-70.55093098887963 -33.38660160145267, -70.55106688746972 -33.38665759097662, -70.55092473298963 -33.38690041293913, -70.55078883409993 -33.386844423269835, -70.55093098887963 -33.38660160145267))"
13132051002046_419,307752,V1313210332,LAS HUALTATAS,CALLE,9,9,"[-70.5517481685595, -33.386941270677035]","POLYGON((-70.5517481685595 -33.386941270677035, -70.55193502912087 -33.38701890917055, -70.55179190478513 -33.38726133000927, -70.55160504381446 -33.387183691314405, -70.5517481685595 -33.386941270677035))"
13132051002046_420,307699,V1313210332,LAS HUALTATAS,CALLE,1,7,"[-70.55123497256798, -33.386727764462364]","POLYGON((-70.55123497256798 -33.386727764462364, -70.55156577834649 -33.38686587168909, -70.55142210267981 -33.38710806284404, -70.55109129617938 -33.38696995525933, -70.55123497256798 -33.386727764462364))"
13132051002046_420,307752,V1313210332,LAS HUALTATAS,CALLE,6,7,"[-70.5518930078463, -33.387001739125076]","POLYGON((-70.5518930078463 -33.387001739125076, -70.55193502912087 -33.38701890917055, -70.55179381845711 -33.38726211851897, -70.55175179708932 -33.38724494842889, -70.5518930078463 -33.387001739125076))"
13132051002046_420,307699,V1313210332,LAS HUALTATAS,CALLE,7,7,"[-70.55156577834649, -33.38686587168909]","POLYGON((-70.55156577834649 -33.38686587168909, -70.5518930078463 -33.387001739125076, -70.55174996225652 -33.38724419266375, -70.55142273203954 -33.38710832487538, -70.55156577834649 -33.38686587168909))"
13132051002046_425,307699,V1313210332,LAS HUALTATAS,CALLE,1,6,"[-70.55106688746972, -33.38665759097662]","POLYGON((-70.55106688746972 -33.38665759097662, -70.55123497256798 -33.386727764462364, -70.55109129688455 -33.38696995555372, -70.55092321141949 -33.38689978188607, -70.55106688746972 -33.38665759097662))"
13132051002046_425,307699,V1313210332,LAS HUALTATAS,CALLE,6,6,"[-70.55123497256798, -33.386727764462364]","POLYGON((-70.55123497256798 -33.386727764462364, -70.55156577834649 -33.38686587168909, -70.55142210267981 -33.38710806284404, -70.55109129617938 -33.38696995525933, -70.55123497256798 -33.386727764462364))"
13132051002046_426,307752,V1313210332,LAS HUALTATAS,CALLE,4,5,"[-70.5518930078463, -33.387001739125076]","POLYGON((-70.5518930078463 -33.387001739125076, -70.55193502912087 -33.38701890917055, -70.55179381845711 -33.38726211851897, -70.55175179708932 -33.38724494842889, -70.5518930078463 -33.387001739125076))"
13132051002046_426,307699,V1313210332,LAS HUALTATAS,CALLE,5,5,"[-70.55156577834649, -33.38686587168909]","POLYGON((-70.55156577834649 -33.38686587168909, -70.5518930078463 -33.387001739125076, -70.55174996225652 -33.38724419266375, -70.55142273203954 -33.38710832487538, -70.55156577834649 -33.38686587168909))"
13132051002046_429,307699,V1313210332,LAS HUALTATAS,CALLE,4,4,"[-70.55093098887963, -33.38660160145267]","POLYGON((-70.55093098887963 -33.38660160145267, -70.55123497256798 -33.386727764462364, -70.55109197564934 -33.38697023809501, -70.55078799129457 -33.38684407475807, -70.55093098887963 -33.38660160145267))"
13132051002046_434,305811,V1313210017,AVENIDA PADRE HURTADO NORTE,AVENIDA,1,7,"[-70.55067528495354, -33.38507120716931]","POLYGON((-70.55067528495354 -33.38507120716931, -70.55061001786751 -33.3852063308708, -70.55031115146835 -33.38510473481136, -70.55037641895389 -33.38496961125379, -70.55067528495354 -33.38507120716931))"
13132051002046_434,305814,V1313210017,AVENIDA PADRE HURTADO NORTE,AVENIDA,6,7,"[-70.55053938636345, -33.38535190589429]","POLYGON((-70.55053938636345 -33.38535190589429, -70.55048037776513 -33.38547433803304, -70.55018141894597 -33.38537293159012, -70.55024042790667 -33.3852504995815, -70.55053938636345 -33.38535190589429))"
13132051002046_434,305811,V1313210017,AVENIDA PADRE HURTADO NORTE,AVENIDA,7,7,"[-70.55061001786751, -33.3852063308708]","POLYGON((-70.55061001786751 -33.3852063308708, -70.55053938636345 -33.38535190589429, -70.55024070921911 -33.38524991785572, -70.55031134115262 -33.38510434298799, -70.55061001786751 -33.3852063308708))"
13132051002046_442,307699,V1313210332,LAS HUALTATAS,CALLE,2,4,"[-70.55140484580559, -33.386798684416995]","POLYGON((-70.55140484580559 -33.386798684416995, -70.5517481685595 -33.386941270677035, -70.55160509349481 -33.38718371195166, -70.55126176998861 -33.387041125321815, -70.55140484580559 -33.386798684416995))"
13132051002046_506,309107,V1313210653,PASAJE PADRE HURTADO NORTE,PASAJE,1,6,"[-70.55096496352715, -33.38447471936973]","POLYGON((-70.55096496352715 -33.38447471936973, -70.55076290378136 -33.384891290754645, -70.55046421675289 -33.384789326384386, -70.55066627772777 -33.38437275544501, -70.55096496352715 -33.38447471936973))"
13132051002046_506,305811,V1313210017,AVENIDA PADRE HURTADO NORTE,AVENIDA,6,6,"[-70.55076290378136, -33.384891290754645]","POLYGON((-70.55076290378136 -33.384891290754645, -70.55061091193718 -33.385206330870794, -70.55031199634263 -33.38510483672033, -70.5504639891188 -33.38478979693939, -70.55076290378136 -33.384891290754645))"
13132051002046_541,305811,V1313210017,AVENIDA PADRE HURTADO NORTE,AVENIDA,2,4,"[-70.55089254388375, -33.38462328179511]","POLYGON((-70.55089254388375 -33.38462328179511, -70.55076379785103 -33.384891290754645, -70.55046470294158 -33.38479017134713, -70.5505934497688 -33.38452216267158, -70.55089254388375 -33.38462328179511))"
13132051002046_547,305811,V1313210017,AVENIDA PADRE HURTADO NORTE,AVENIDA,1,7,"[-70.55089254388375, -33.38462328179511]","POLYGON((-70.55089254388375 -33.38462328179511, -70.55076290378136 -33.384891290754645, -70.55046409965688 -33.38478956812338, -70.5505937405511 -33.38452155944973, -70.55089254388375 -33.38462328179511))"
13132051002046_547,305811,V1313210017,AVENIDA PADRE HURTADO NORTE,AVENIDA,6,7,"[-70.55067528495354, -33.38507120716931]","POLYGON((-70.55067528495354 -33.38507120716931, -70.55061091193718 -33.385206330870794, -70.550311470416 -33.38510593370667, -70.55037584383453 -33.3849708101472, -70.55067528495354 -33.38507120716931))"
13132051002046_547,305811,V1313210017,AVENIDA PADRE HURTADO NORTE,AVENIDA,7,7,"[-70.55076290378136, -33.384891290754645]","POLYGON((-70.55076290378136 -33.384891290754645, -70.55067528495354 -33.38507120716931, -70.55037676726843 -33.384968893093976, -70.55046438662606 -33.384788976872485, -70.55076290378136 -33.384891290754645))"
13132051002046_586,305811,V1313210017,AVENIDA PADRE HURTADO NORTE,AVENIDA,4,5,"[-70.55067528495354, -33.38507120716931]","POLYGON((-70.55067528495354 -33.38507120716931, -70.55061091193718 -33.385206330870794, -70.550311470416 -33.38510593370667, -70.55037584383453 -33.3849708101472, -70.55067528495354 -33.38507120716931))"
13132051002046_586,305811,V1313210017,AVENIDA PADRE HURTADO NORTE,AVENIDA,5,5,"[-70.55076290378136, -33.384891290754645]","POLYGON((-70.55076290378136 -33.384891290754645, -70.55067528495354 -33.38507120716931, -70.55037676726843 -33.384968893093976, -70.55046438662606 -33.384788976872485, -70.55076290378136 -33.384891290754645))"
13132051002046_599,305811,V1313210017,AVENIDA PADRE HURTADO NORTE,AVENIDA,4,5,"[-70.55076290378136, -33.384891290754645]","POLYGON((-70.55076290378136 -33.384891290754645, -70.55067617902321 -33.38507120716931, -70.55037722690265 -33.38496978973324, -70.55046395219328 -33.38478987350985, -70.55076290378136 -33.384891290754645))"
13132051002046_599,305811,V1313210017,AVENIDA PADRE HURTADO NORTE,AVENIDA,5,5,"[-70.55089254388375, -33.38462328179511]","POLYGON((-70.55089254388375 -33.38462328179511, -70.55076290378136 -33.384891290754645, -70.55046409965688 -33.38478956812338, -70.5505937405511 -33.38452155944973, -70.55089254388375 -33.38462328179511))"
13132051002046_609,305811,V1313210017,AVENIDA PADRE HURTADO NORTE,AVENIDA,3,4,"[-70.55076290378136, -33.384891290754645]","POLYGON((-70.55076290378136 -33.384891290754645, -70.55067617902321 -33.38507120716931, -70.55037722690265 -33.38496978973324, -70.55046395219328 -33.38478987350985, -70.55076290378136 -33.384891290754645))"
13132051002046_611,305811,V1313210017,AVENIDA PADRE HURTADO NORTE,AVENIDA,4,5,"[-70.55089254388375, -33.38462328179511]","POLYGON((-70.55089254388375 -33.38462328179511, -70.55076379785103 -33.384891290754645, -70.55046470294158 -33.38479017134713, -70.5505934497688 -33.38452216267158, -70.55089254388375 -33.38462328179511))"
13132051002046_611,309107,V1313210653,PASAJE PADRE HURTADO NORTE,PASAJE,5,5,"[-70.55096496352715, -33.38447471936973]","POLYGON((-70.55096496352715 -33.38447471936973, -70.55089254388375 -33.38462328179511, -70.55059406935742 -33.38452088232871, -70.55066648943806 -33.384372320062965, -70.55096496352715 -33.38447471936973))"
13132051002046_675,309107,V1313210653,PASAJE PADRE HURTADO NORTE,PASAJE,1,7,"[-70.55096496352715, -33.38447471936973]","POLYGON((-70.55096496352715 -33.38447471936973, -70.55089254388375 -33.38462328179511, -70.55059406935742 -33.38452088232871, -70.55066648943806 -33.384372320062965, -70.55096496352715 -33.38447471936973))"
13132051002046_675,305811,V1313210017,AVENIDA PADRE HURTADO NORTE,AVENIDA,6,7,"[-70.55076290378136, -33.384891290754645]","POLYGON((-70.55076290378136 -33.384891290754645, -70.55067617902321 -33.38507120716931, -70.55037722690265 -33.38496978973324, -70.55046395219328 -33.38478987350985, -70.55076290378136 -33.384891290754645))"
13132051002046_675,305811,V1313210017,AVENIDA PADRE HURTADO NORTE,AVENIDA,7,7,"[-70.55089254388375, -33.38462328179511]","POLYGON((-70.55089254388375 -33.38462328179511, -70.55076290378136 -33.384891290754645, -70.55046409965688 -33.38478956812338, -70.5505937405511 -33.38452155944973, -70.55089254388375 -33.38462328179511))"
13132051003042_130,307352,V1313210251,FERNANDO DE ARGUELLO,CALLE,1,5,"[-70.56193162211939, -33.39376498156138]","POLYGON((-70.56193162211939 -33.39376498156138, -70.56150604495568 -33.393634349964124, -70.56161687046145 -33.3933803010841, -70.56204244652082 -33.39351093233745, -70.56193162211939 -33.39376498156138))"
13132051003042_130,307402,V1313210269,GERONIMO DE ALDERETE,CALLE,2,5,"[-70.5618305922465, -33.39399116037689]","POLYGON((-70.5618305922465 -33.39399116037689, -70.56193162211939 -33.39376498156138, -70.56223362070045 -33.39385989931287, -70.56213259152065 -33.39408607835147, -70.5618305922465 -33.39399116037689))"
13132051003042_130,307402,V1313210269,GERONIMO DE ALDERETE,CALLE,3,5,"[-70.56168217668099, -33.39432258965733]","POLYGON((-70.56168217668099 -33.39432258965733, -70.5618305922465 -33.39399116037689, -70.56213249820276 -33.39408628700471, -70.56198408365185 -33.39441771661285, -70.56168217668099 -33.39432258965733))"
13132051003042_130,305861,V1313210019,AVENIDA PRESIDENTE KENNEDY,AVENIDA,4,5,"[-70.56125570544762, -33.39417702965603]","POLYGON((-70.56125570544762 -33.39417702965603, -70.56168217668099 -33.39432258965733, -70.5615606291124 -33.394573164803155, -70.56113415682277 -33.39442760441931, -70.56125570544762 -33.39417702965603))"
13132051003042_191,307352,V1313210251,FERNANDO DE ARGUELLO,CALLE,2,5,"[-70.56193162211939, -33.39376498156138]","POLYGON((-70.56193162211939 -33.39376498156138, -70.56150604495568 -33.393634349964124, -70.56161687046145 -33.3933803010841, -70.56204244652082 -33.39351093233745, -70.56193162211939 -33.39376498156138))"
13132051003042_191,307402,V1313210269,GERONIMO DE ALDERETE,CALLE,3,5,"[-70.5618305922465, -33.39399116037689]","POLYGON((-70.5618305922465 -33.39399116037689, -70.56193162211939 -33.39376498156138, -70.56223362070045 -33.39385989931287, -70.56213259152065 -33.39408607835147, -70.5618305922465 -33.39399116037689))"
13132051003042_204,305861,V1313210019,AVENIDA PRESIDENTE KENNEDY,AVENIDA,2,5,"[-70.55984843978449, -33.39370302488545]","POLYGON((-70.55984843978449 -33.39370302488545, -70.56004155883356 -33.393770206821195, -70.5599180144376 -33.39402009379564, -70.55972489491482 -33.39395291168344, -70.55984843978449 -33.39370302488545))"
13132051003042_206,307335,V1313210251,FERNANDO DE ARGUELLO,CALLE,6,8,"[-70.55868883142038, -33.39267140241783]","POLYGON((-70.55868883142038 -33.39267140241783, -70.55841166982218 -33.39257585355237, -70.55853425857889 -33.39232563613423, -70.55881141949412 -33.392421184748656, -70.55868883142038 -33.39267140241783))"
13132051003042_206,307351,V1313210251,FERNANDO DE ARGUELLO,CALLE,7,8,"[-70.55882204780144, -33.39271768386178]","POLYGON((-70.55882204780144 -33.39271768386178, -70.55868883142038 -33.39267140241783, -70.55881223256057 -33.39242146613217, -70.55894544861465 -33.392467747454546, -70.55882204780144 -33.39271768386178))"
13132051003042_206,307351,V1313210251,FERNANDO DE ARGUELLO,CALLE,8,8,"[-70.55895705232187, -33.392764711755405]","POLYGON((-70.55895705232187 -33.392764711755405, -70.55882204780144 -33.39271768386178, -70.55894573011835 -33.392467845383834, -70.55908073430787 -33.392514873153935, -70.55895705232187 -33.392764711755405))"
13132051003042_24,307335,V1313210251,FERNANDO DE ARGUELLO,CALLE,6,7,"[-70.55868883142038, -33.39267140241783]","POLYGON((-70.55868883142038 -33.39267140241783, -70.55841166982218 -33.39257585355237, -70.55853425857889 -33.39232563613423, -70.55881141949412 -33.392421184748656, -70.55868883142038 -33.39267140241783))"
13132051003042_24,307351,V1313210251,FERNANDO DE ARGUELLO,CALLE,7,7,"[-70.55882204780144, -33.39271768386178]","POLYGON((-70.55882204780144 -33.39271768386178, -70.55868883142038 -33.39267140241783, -70.55881223256057 -33.39242146613217, -70.55894544861465 -33.392467747454546, -70.55882204780144 -33.39271768386178))"
13132051003042_265,305861,V1313210019,AVENIDA PRESIDENTE KENNEDY,AVENIDA,2,5,"[-70.55832226285501, -33.39317900400443]","POLYGON((-70.55832226285501 -33.39317900400443, -70.55852521667046 -33.393249172225836, -70.55840232398093 -33.3934992851282, -70.5581993696661 -33.393429116722466, -70.55832226285501 -33.39317900400443))"
13132051003042_266,305861,V1313210019,AVENIDA PRESIDENTE KENNEDY,AVENIDA,2,7,"[-70.55813093194529, -33.39311256808304]","POLYGON((-70.55813093194529 -33.39311256808304, -70.55852521667046 -33.393249172225836, -70.55840210389496 -33.393499208957294, -70.55800781820065 -33.393362604455646, -70.55813093194529 -33.39311256808304))"
13132051003042_274,305861,V1313210019,AVENIDA PRESIDENTE KENNEDY,AVENIDA,2,5,"[-70.55984843978449, -33.39370302488545]","POLYGON((-70.55984843978449 -33.39370302488545, -70.56004155883356 -33.393770206821195, -70.5599180144376 -33.39402009379564, -70.55972489491482 -33.39395291168344, -70.55984843978449 -33.39370302488545))"
13132051003042_276,305861,V1313210019,AVENIDA PRESIDENTE KENNEDY,AVENIDA,2,6,"[-70.55968214282557, -33.393645546965864]","POLYGON((-70.55968214282557 -33.393645546965864, -70.56004155883356 -33.393770206821195, -70.55991832955587 -33.394020203254364, -70.55955891266491 -33.393895543071594, -70.55968214282557 -33.393645546965864))"
13132051003042_283,305861,V1313210019,AVENIDA PRESIDENTE KENNEDY,AVENIDA,1,8,"[-70.55813093194529, -33.39311256808304]","POLYGON((-70.55813093194529 -33.39311256808304, -70.55832226285501 -33.39317900400443, -70.55819891634536 -33.39342895965473, -70.55800758496588 -33.39336252355883, -70.55813093194529 -33.39311256808304))"
13132051003042_283,305861,V1313210019,AVENIDA PRESIDENTE KENNEDY,AVENIDA,8,8,"[-70.55832226285501, -33.39317900400443]","POLYGON((-70.55832226285501 -33.39317900400443, -70.5587004543261 -33.39330963628607, -70.55857765958372 -33.393559783046285, -70.55819946718162 -33.39342915042144, -70.55832226285501 -33.39317900400443))"
13132051003042_288,307402,V1313210269,GERONIMO DE ALDERETE,CALLE,3,5,"[-70.56168217668099, -33.39432258965733]","POLYGON((-70.56168217668099 -33.39432258965733, -70.56188244828743 -33.39387471195133, -70.56218440780845 -33.3939697179629, -70.56198413757389 -33.39441759611111, -70.56168217668099 -33.39432258965733))"
13132051003042_288,305861,V1313210019,AVENIDA PRESIDENTE KENNEDY,AVENIDA,4,5,"[-70.5614300490336, -33.394236746609145]","POLYGON((-70.5614300490336 -33.394236746609145, -70.56168217668099 -33.39432258965733, -70.5615608850058 -33.394573252035094, -70.5613087567332 -33.3944874087613, -70.5614300490336 -33.394236746609145))"
13132051003042_294,305861,V1313210019,AVENIDA PRESIDENTE KENNEDY,AVENIDA,3,7,"[-70.55968214282557, -33.393645546965864]","POLYGON((-70.55968214282557 -33.393645546965864, -70.55984843978449 -33.39370302488545, -70.55972557649469 -33.39395314802528, -70.5595592791265 -33.3938956699547, -70.55968214282557 -33.393645546965864))"
13132051003042_296,305861,V1313210019,AVENIDA PRESIDENTE KENNEDY,AVENIDA,5,5,"[-70.55832226285501, -33.39317900400443]","POLYGON((-70.55832226285501 -33.39317900400443, -70.5587004543261 -33.39330963628607, -70.55857765958372 -33.393559783046285, -70.55819946718162 -33.39342915042144, -70.55832226285501 -33.39317900400443))"
13132051003042_40,307402,V1313210269,GERONIMO DE ALDERETE,CALLE,1,4,"[-70.56168217668099, -33.39432258965733]","POLYGON((-70.56168217668099 -33.39432258965733, -70.5618305922465 -33.39399116037689, -70.56213249820276 -33.39408628700471, -70.56198408365185 -33.39441771661285, -70.56168217668099 -33.39432258965733))"
13132051003042_40,305861,V1313210019,AVENIDA PRESIDENTE KENNEDY,AVENIDA,2,4,"[-70.56125570544762, -33.39417702965603]","POLYGON((-70.56125570544762 -33.39417702965603, -70.56168217668099 -33.39432258965733, -70.5615606291124 -33.394573164803155, -70.56113415682277 -33.39442760441931, -70.56125570544762 -33.39417702965603))"
13132051003042_50,305861,V1313210019,AVENIDA PRESIDENTE KENNEDY,AVENIDA,2,5,"[-70.55832226285501, -33.39317900400443]","POLYGON((-70.55832226285501 -33.39317900400443, -70.55852521667046 -33.393249172225836, -70.55840232398093 -33.3934992851282, -70.5581993696661 -33.393429116722466, -70.55832226285501 -33.39317900400443))"
13132051003042_56,305861,V1313210019,AVENIDA PRESIDENTE KENNEDY,AVENIDA,1,9,"[-70.55832226285501, -33.39317900400443]","POLYGON((-70.55832226285501 -33.39317900400443, -70.5587004543261 -33.39330963628607, -70.55857765958372 -33.393559783046285, -70.55819946718162 -33.39342915042144, -70.55832226285501 -33.39317900400443))"
13132051003042_56,305861,V1313210019,AVENIDA PRESIDENTE KENNEDY,AVENIDA,2,9,"[-70.55813093194529, -33.39311256808304]","POLYGON((-70.55813093194529 -33.39311256808304, -70.55832226285501 -33.39317900400443, -70.55819891634536 -33.39342895965473, -70.55800758496588 -33.39336252355883, -70.55813093194529 -33.39311256808304))"
13132051003042_56,307335,V1313210251,FERNANDO DE ARGUELLO,CALLE,6,9,"[-70.55868883142038, -33.39267140241783]","POLYGON((-70.55868883142038 -33.39267140241783, -70.55841166982218 -33.39257585355237, -70.55853425857889 -33.39232563613423, -70.55881141949412 -33.392421184748656, -70.55868883142038 -33.39267140241783))"
13132051003042_56,307351,V1313210251,FERNANDO DE ARGUELLO,CALLE,7,9,"[-70.55895705232187, -33.392764711755405]","POLYGON((-70.55895705232187 -33.392764711755405, -70.55868883142038 -33.39267140241783, -70.5588123742919 -33.39242151540507, -70.55908059453552 -33.39251482449757, -70.55895705232187 -33.392764711755405))"
13132051003042_89,307335,V1313210251,FERNANDO DE ARGUELLO,CALLE,6,7,"[-70.55882204780144, -33.39271768386178]","POLYGON((-70.55882204780144 -33.39271768386178, -70.55854756841225 -33.39262288152271, -70.55867035464041 -33.392372732237604, -70.5589448333539 -33.39246753432762, -70.55882204780144 -33.39271768386178))"
13132051003042_89,307351,V1313210251,FERNANDO DE ARGUELLO,CALLE,7,7,"[-70.55895705232187, -33.392764711755405]","POLYGON((-70.55895705232187 -33.392764711755405, -70.55882204780144 -33.39271768386178, -70.55894573011835 -33.392467845383834, -70.55908073430787 -33.392514873153935, -70.55895705232187 -33.392764711755405))"
13132051003043_11,305854,V1313210019,AVENIDA PRESIDENTE KENNEDY,AVENIDA,2,5,"[-70.55480499276683, -33.391963741141154]","POLYGON((-70.55480499276683 -33.391963741141154, -70.5550982476191 -33.392062276600896, -70.55497833202179 -33.39231340408919, -70.55468507643782 -33.392214868370296, -70.55480499276683 -33.391963741141154))"
13132051003043_13,305854,V1313210019,AVENIDA PRESIDENTE KENNEDY,AVENIDA,5,5,"[-70.55480499276683, -33.391963741141154]","POLYGON((-70.55480499276683 -33.391963741141154, -70.55540491351647 -33.392165290825744, -70.55528501223725 -33.392416423138506, -70.55468508999064 -33.39221487292385, -70.55480499276683 -33.391963741141154))"
13132051003043_18,306332,V1313210053,PRESIDENTE KENNEDY,AVENIDA,2,4,"[-70.5550982476191, -33.392062276600896]","POLYGON((-70.5550982476191 -33.392062276600896, -70.55540491351647 -33.392165290825744, -70.55528502519815 -33.39241642749255, -70.55497835853551 -33.39231341299677, -70.5550982476191 -33.392062276600896))"
13132051003043_4,306311,V1313210053,PRESIDENTE KENNEDY,AVENIDA,5,5,"[-70.553998541923, -33.39167186651024]","POLYGON((-70.553998541923 -33.39167186651024, -70.55434901723427 -33.39180026160928, -70.55421994796208 -33.39204817540918, -70.55386947181519 -33.39191977997371, -70.553998541923 -33.39167186651024))"
